Time,Input1,output1,Input2,output2,Input3,output3,Input4,output4,,
61.4,1.562894598,-0.966156604,0.670599533,0.225985155,-1.574289956,0.012019861,0.084815601,0.000731565,,
61.5,1.151917137,-0.911927646,-0.398682058,0.212710279,2.738835452,-0.037047146,-1.742339205,0.013710184,,
61.6,0.834239444,-0.843116346,-1.634094544,0.194530609,4.979264793,-0.058077101,-1.665452212,0.011705952,,
61.7,1.05736715,-0.764050919,-2.237932766,0.161622075,3.451485808,-0.035154853,0.231453878,-0.003090866,,
61.8,1.844839774,-0.674255571,-1.810889047,0.110657034,-0.688308826,0.014372274,1.875425374,-0.01451017,,
61.9,2.582816112,-0.569071913,-0.577544251,0.047615304,-4.307205062,0.053023772,1.469917474,-0.010072799,,
62,2.377725367,-0.445402154,0.796263095,-0.015045425,-4.666494379,0.05154844,-0.541927644,0.005372053,,
62.1,0.785506893,-0.30892826,1.642145743,-0.064777982,-1.494273783,0.011063251,-1.961550029,0.014946167,,
62.2,-1.6719445,-0.176567547,1.678534189,-0.094796266,2.808783421,-0.037793503,-1.237575326,0.008186834,,
62.3,-3.691734103,-0.070504761,1.108353165,-0.106079278,4.986209329,-0.058047817,0.838831293,-0.007519254,,
62.4,-4.025655809,-0.006387578,0.401492597,-0.105008734,3.390171425,-0.034371666,1.998556568,-0.015008368,,
62.5,-2.369349234,0.016619211,-0.050034411,-0.098865176,-0.771480625,0.015317436,0.974243722,-0.006096352,,
62.6,0.377890198,0.016654103,-0.156707556,-0.092317304,-4.349291519,0.053415681,-1.114730221,0.009477701,,
62.7,2.697993837,0.019644067,-0.105881097,-0.086757277,-4.635645301,0.051091291,-1.985518331,0.014694348,,
62.8,3.451951561,0.045455254,-0.148779148,-0.082056454,-1.413835138,0.010103102,-0.686516608,0.003852775,,
62.9,2.557650706,0.098581074,-0.385728036,-0.07875615,2.877937271,-0.038529758,1.36271579,-0.011199198,,
63,0.893064597,0.168710537,-0.707893106,-0.078846011,4.991744129,-0.058002834,1.922761802,-0.014012627,,
63.1,-0.419872935,0.239493129,-0.914135305,-0.084745529,3.327898549,-0.033579495,0.381598801,-0.001513112,,
63.2,-0.758956139,0.298749033,-0.886564462,-0.097606325,-0.854434307,0.016257303,-1.576578329,0.012639913,,
63.3,-0.24805786,0.343663252,-0.679164096,-0.116450312,-4.390148313,0.053791909,-1.811858432,0.012979803,,
63.4,0.557123635,0.379195794,-0.460766016,-0.138817181,-4.603485601,0.050618738,-0.067125585,-0.00086472,,
63.5,1.17197064,0.412793291,-0.376235573,-0.162317055,-1.332996763,0.009139339,1.750962622,-0.013764552,,
63.6,1.444473959,0.449904596,-0.447310815,-0.185860831,2.946277449,-0.039255747,1.655585293,-0.011622389,,
63.7,1.452735213,0.492532992,-0.587319762,-0.209768566,4.995867627,-0.057942171,-0.249028487,0.003220642,,
63.8,1.263253698,0.539914065,-0.700280241,-0.234956651,3.264684784,-0.032778437,-1.881502004,0.01454411,,
63.9,0.844886279,0.58927689,-0.765771481,-0.262105853,-0.937146416,0.017191836,-1.457855537,0.009973552,,
64,0.20300922,0.635973803,-0.832764996,-0.291465824,-4.429763892,0.054152084,0.55894677,-0.005496101,,
64.1,-0.467948618,0.674016657,-0.934541889,-0.323241676,-4.570024369,0.050131556,1.964927711,-0.014959602,,
64.2,-0.841055336,0.698010185,-1.0121512,-0.357774899,-1.251781514,0.00817259,1.223620407,-0.008074977,,
64.3,-0.716467272,0.705865519,-0.928278741,-0.394987614,3.013784635,-0.039971106,-0.85486877,0.007634114,,
64.4,-0.234173828,0.700040285,-0.571045907,-0.433278934,4.998578656,-0.057865419,-1.999150723,0.015000743,,
64.5,0.202000159,0.685850047,0.039465848,-0.468796331,3.200548005,-0.031968341,-0.958745259,0.005974569,,
64.6,0.261112205,0.667831329,0.741517984,-0.495903981,-1.019593569,0.018121627,1.129384462,-0.009580475,,
64.7,-0.017656396,0.647115481,1.340046413,-0.508778484,-4.468127057,0.054497375,1.983314082,-0.014665694,,
64.8,-0.262690809,0.622083275,1.748557344,-0.503110246,-4.535271067,0.049630352,0.669862688,-0.00372387,,
64.9,-0.136276236,0.591604453,2.03958765,-0.47673012,-1.170212352,0.007203777,-1.375619847,0.011287684,,
65,0.301219268,0.557620698,2.346361878,-0.428885594,3.080439742,-0.04067479,-1.917814343,0.013964347,,
65.1,0.590203493,0.524226364,2.686494097,-0.359128543,4.999876452,-0.057771849,-0.364206448,0.00138098,,
65.2,0.276507344,0.493680615,2.862113355,-0.267290774,3.135506344,-0.031148682,1.587409078,-0.01271105,,
65.3,-0.623686043,0.462997832,2.550925158,-0.155214262,-1.101752455,0.019046615,1.80429165,-0.012912026,,
65.4,-1.537816407,0.424810142,1.556342595,-0.029207603,-4.50522696,0.054827497,0.04943031,0.000997819,,
65.5,-1.757335292,0.372650862,0.040227365,0.098957558,-4.499235521,0.049115454,-1.759448856,0.013817649,,
65.6,-1.036589373,0.306713013,-1.460796881,0.214272084,-1.088312339,0.006233258,-1.645588664,0.011537768,,
65.7,0.146760296,0.235086355,-2.299195111,0.303643805,3.146223924,-0.041366671,0.266583585,-0.003350349,,
65.8,0.922016587,0.168866561,-2.117034887,0.361353852,4.999760646,-0.057661765,1.887431224,-0.01457692,,
65.9,0.696349071,0.114544639,-1.112801986,0.391356989,3.069578189,-0.030320126,1.445679381,-0.009873516,,
66,-0.385729252,0.069514407,0.035502293,0.404517049,-1.183599845,0.019966426,-0.575922104,0.005619873,,
66.1,-1.576520241,0.024178333,0.57801533,0.41202241,-4.541053113,0.055142159,-1.968151446,0.014971964,,
66.2,-2.134788585,-0.031129894,0.18139371,0.418908743,-4.461927918,0.048586702,-1.20956962,0.00796251,,
66.3,-1.895497803,-0.099925458,-0.831651309,0.421848171,-1.00610463,0.005261107,0.870839269,-0.007748133,,
66.4,-1.333164622,-0.178703097,-1.67340353,0.412787335,3.211118584,-0.042046682,1.999588251,-0.014991457,,
66.5,-1.09724164,-0.261446943,-1.608652993,0.38615894,4.998231272,-0.057535095,0.94317168,-0.005851769,,
66.6,-1.443680136,-0.34519135,-0.463966736,0.344857249,3.002782181,-0.029482742,-1.143950218,0.00968315,,
66.7,-2.047949396,-0.431857673,1.216904113,0.300757704,-1.265112599,0.020880937,-1.980954445,0.014636509,,
66.8,-2.325461963,-0.52515981,2.490868794,0.269037341,-4.575595387,0.055441741,-0.653156287,0.003595523,,
66.9,-1.940651549,-0.625646694,2.609947222,0.259685795,-4.423358807,0.048044752,1.388416128,-0.011374294,,
67,-1.051185358,-0.728223735,1.504232066,0.271590353,-0.923612469,0.004287954,1.912716628,-0.013913782,,
67.1,-0.108816809,-0.82395389,-0.167714531,0.293074586,3.275105372,-0.04271438,0.34678556,-0.001247629,,
67.2,0.550378869,-0.904159673,-1.43774779,0.308653656,4.995288762,-0.057391801,-1.598115458,0.012782484,,
67.3,0.929262251,-0.963305784,-1.641781263,0.307776406,2.935137205,-0.028636652,-1.796583507,0.012844281,,
67.4,1.228052987,-0.998922208,-0.825773992,0.29008702,-1.346267672,0.021789749,-0.031731163,-0.001129556,,
67.5,1.532924404,-1.00995306,0.316951385,0.264066614,-4.608844015,0.055725747,1.767797242,-0.01386855,,
67.6,1.68943374,-0.995966693,0.924618063,0.240246331,-4.383539091,0.047489286,1.635463108,-0.011451259,,
67.7,1.507537433,-0.958315182,0.537033597,0.223630928,-0.840859177,0.003313601,-0.284117797,0.003480634,,
67.8,1.077954787,-0.901217343,-0.618207098,0.21029824,3.338166199,-0.043370014,-1.893212569,0.0146094,,
67.9,0.825590014,-0.83048077,-1.797887012,0.190225593,4.990933947,-0.057232373,-1.43338996,0.009773377,,
68,1.159475208,-0.749796456,-2.239908938,0.154264821,2.866662386,-0.027782609,0.592852317,-0.00574255,,
68.1,1.996787074,-0.657791787,-1.645227367,0.100611065,-1.427042118,0.022692184,1.971220983,-0.014982474,,
68.2,2.636085696,-0.549557251,-0.335593645,0.036672065,-4.640789597,0.055993639,1.195424068,-0.007849038,,
68.3,2.205945762,-0.423019547,0.98935086,-0.024593255,-4.34248003,0.046920254,-0.886741541,0.007862341,,
68.4,0.403746253,-0.285791234,1.70489599,-0.071272772,-0.757868151,0.002338175,-1.999869116,0.014982073,,
68.5,-2.082422408,-0.156318948,1.613771012,-0.097875816,3.400283236,-0.044012823,-0.927524207,0.005729617,,
68.6,-3.889478786,-0.056575301,0.98563454,-0.106551779,4.98516806,-0.057055995,1.15842635,-0.009783907,,
68.7,-3.875687686,4.74E-05,0.300968896,-0.104159872,2.797377083,-0.026919348,1.978439606,-0.014605257,,
68.8,-1.944912215,0.017546105,-0.08958479,-0.097719358,-1.5074131,0.023590189,0.636398713,-0.003465626,,
68.9,0.838929891,0.016259225,-0.151736161,-0.091311695,-4.671423102,0.05624839,-1.40110363,0.011461436,,
69,2.951349779,0.022046616,-0.101096837,-0.085909967,-4.300193232,0.046340563,-1.907469057,0.013863548,,
69.1,3.402070801,0.052603119,-0.175668678,-0.081366149,-0.674662855,0.001364985,-0.329337503,0.001115586,,
69.2,2.299380192,0.109611054,-0.439252241,-0.078465055,3.46143892,-0.044641383,1.60869663,-0.012851231,,
69.3,0.62154519,0.180992939,-0.755767984,-0.079376367,4.977992729,-0.056861704,1.788734606,-0.012774026,,
69.4,-0.550400958,0.250459984,-0.92657649,-0.086421133,2.727300885,-0.026047643,0.01402953,0.001262577,,
69.5,-0.719924968,0.307237528,-0.860424373,-0.10041318,-1.587357896,0.024481418,-1.776007126,0.013920026,,
69.6,-0.116763357,0.350087502,-0.638191963,-0.120040044,-4.700735868,0.056486336,-1.625209417,0.011365422,,
69.7,0.682370917,0.384787193,-0.434825727,-0.142739144,-4.256690651,0.045746342,0.301629749,-0.003609039,,
69.8,1.241126965,0.418686939,-0.378729117,-0.166278827,-0.591266813,0.000389444,1.898845586,-0.014639279,,
69.9,1.461270401,0.45667483,-0.469150744,-0.189832115,3.521615961,-0.045259182,1.420988237,-0.009671264,,
70,1.434620792,0.50021604,-0.609946063,-0.213888921,4.969409985,-0.056653556,-0.609736081,0.005865851,,
70.1,1.210333613,0.548175136,-0.713810459,-0.23937344,2.656453605,-0.025170563,-1.974136079,0.014993051,,
70.2,0.750044975,0.597465009,-0.775270532,-0.266883121,-1.666853903,0.025363588,-1.181184857,0.007735953,,
70.3,0.083892285,0.643143492,-0.84768742,-0.296631499,-4.728719608,0.056706271,0.90257434,-0.007974712,,
70.4,-0.560182718,0.679141834,-0.95243985,-0.328846904,-4.211984589,0.045137347,1.999993297,-0.014970194,,
70.5,-0.855825804,0.700445101,-1.013409382,-0.36386299,-0.507703605,-0.000588024,0.911804065,-0.005605688,,
70.6,-0.651284082,0.70571302,-0.888814127,-0.401426266,3.580797345,-0.045865865,-1.172811722,0.009885224,,
70.7,-0.145539376,0.698082396,-0.483136225,-0.439582477,4.959422253,-0.056430974,-1.975769761,0.014573978,,
70.8,0.242722175,0.683005823,0.156839202,-0.474108659,2.584855274,-0.024287999,-0.619591279,0.003336666,,
70.9,0.230505144,0.664556936,0.853744942,-0.49920719,-1.745878644,0.026237768,1.413681359,-0.011546493,,
71,-0.073316814,0.643262299,1.421873263,-0.509206767,-4.755366411,0.056909255,1.902072042,-0.013811002,,
71.1,-0.271959287,0.617327253,1.801925512,-0.500153996,-4.166087683,0.044514785,0.311863643,-0.00098254,,
71.2,-0.07555843,0.586030588,2.087222666,-0.470195132,-0.423996855,-0.001565958,-1.619151765,0.01292001,,
71.3,0.375562363,0.551851273,2.403866457,-0.41869858,3.638966341,-0.046460097,-1.780745563,0.012703529,,
71.4,0.586871636,0.518894212,2.735843912,-0.345218328,4.948032358,-0.056192845,0.003673203,-0.001395105,,
71.5,0.156379019,0.488693635,2.85231873,-0.249755992,2.512526133,-0.023398741,1.784077865,-0.013969651,,
71.6,-0.79741078,0.457322718,2.432370884,-0.134744916,-1.824409778,0.027104007,1.614828396,-0.011277905,,
71.7,-1.638589896,0.417114257,1.327183284,-0.007416405,-4.780668741,0.057095935,-0.31911807,0.003738126,,
71.8,-1.697631431,0.362390092,-0.231571404,0.11966032,-4.119012911,0.043879609,-1.904329834,0.014668792,,
71.9,-0.847818389,0.294758475,-1.663585718,0.231386846,-0.340170229,-0.002543084,-1.408475183,0.0095689,,
72,0.328955302,0.223297533,-2.342071042,0.315574167,3.696106501,-0.047040621,0.626572073,-0.00598836,,
72.1,0.960297285,0.158848566,-1.991646207,0.36809845,4.935243518,-0.055938012,1.976896508,-0.015001957,,
72.2,0.558907856,0.106525025,-0.907439383,0.394406816,2.439486633,-0.022501962,1.166853103,-0.007621785,,
72.3,-0.602503711,0.062215209,0.185641342,0.40593459,-1.902425101,0.027963764,-0.918336424,0.008087023,,
72.4,-1.728275416,0.015767389,0.576514494,0.413215742,-4.804619447,0.05726772,-1.999960784,0.01495773,,
72.5,-2.143912424,-0.041778201,0.036245447,0.419874581,-4.070773582,0.043233189,-0.896012485,0.00548196,,
72.6,-1.804565767,-0.112641598,-1.009082965,0.421388174,-0.256247428,-0.003518796,1.187105208,-0.0099851,,
72.7,-1.256381314,-0.192482578,-1.739698829,0.409585639,3.752201671,-0.047607291,1.972945121,-0.014540954,,
72.8,-1.116963588,-0.275462404,-1.485272278,0.380012611,4.921059352,-0.055667019,0.602735301,-0.0032069,,
72.9,-1.542768978,-0.359454388,-0.195220705,0.337221146,2.365757423,-0.021598619,-1.426148331,0.011631091,,
73,-2.132149763,-0.447004405,1.485753824,0.29417674,-1.979902558,0.028815594,-1.896526004,0.013758003,,
73.1,-2.308927561,-0.541622026,2.603633274,0.265776676,-4.827211756,0.057423069,-0.294365349,0.000849546,,
73.2,-1.815599551,-0.642964756,2.499596518,0.260411262,-4.021383335,0.042574223,1.629480043,-0.012987756,,
73.3,-0.883737213,-0.745061061,1.236911428,0.274956329,-0.172252179,-0.004493529,1.772617004,-0.012632289,,
73.4,0.026112706,-0.838723008,-0.434423476,0.29649968,3.807235992,-0.048160497,-0.021375648,0.001527318,,
73.5,0.629031239,-0.915674164,-1.555200409,0.309805222,4.905483867,-0.055380357,-1.792008826,0.014017883,,
73.6,0.979808541,-0.970978153,-1.563309987,0.3058308,2.29135935,-0.020689135,-1.604320858,0.011189258,,
73.7,1.280419619,-1.002483281,-0.631782967,0.28598839,-2.056820242,0.029659454,0.336581388,-0.003867084,,
73.8,1.576221287,-1.009344247,0.476727416,0.259669281,-4.84843928,0.057562593,1.909664883,-0.014697417,,
73.9,1.684892108,-0.991212435,0.931685446,0.236944415,-3.970856133,0.041903739,1.39585178,-0.009466142,,
74,1.44426537,-0.949919535,0.380473223,0.221388936,-0.088208229,-0.005466291,-0.643358976,0.006110039,,
74.1,1.008989146,-0.890126688,-0.838460058,0.207697613,3.861193904,-0.048699873,-1.979502052,0.015009493,,
74.2,0.834761768,-0.817577004,-1.93965197,0.185456802,4.888521469,-0.055077596,-1.15242993,0.0075069,,
74.3,1.277437099,-0.735231518,-2.21101645,0.146387373,2.216313447,-0.019773379,0.934026559,-0.008198618,,
74.4,2.143631975,-0.640861797,-1.458416284,0.090263338,-2.133156406,0.030494997,1.999771579,-0.014943926,,
74.5,2.657710099,-0.529500326,-0.093417708,0.025809833,-4.868296019,0.057685954,0.880150705,-0.005357519,,
74.6,1.992848637,-0.400306184,1.164122468,-0.033710428,-3.919206261,0.041221519,-1.201305687,0.010084437,,
74.7,0.000897594,-0.262861161,1.743669622,-0.077179134,-0.004139341,-0.00643225,-1.969965906,0.014507282,,
74.8,-2.473170262,-0.136928806,1.53331505,-0.100435431,3.914060151,-0.049225215,-0.585832101,0.003077457,,
74.9,-4.033102572,-0.043905106,0.861669624,-0.10670996,4.870176953,-0.054759164,1.438503568,-0.011714044,,
75,-3.668581825,0.005339189,0.209572375,-0.103203151,2.140640931,-0.018852045,1.890831379,-0.013702885,,
75.1,-1.495200502,0.01793282,-0.119223693,-0.096581348,-2.20888947,0.031322394,0.276843992,-0.000715882,,
75.2,1.279611727,0.016090216,-0.143537013,-0.09033622,-4.886776358,0.0577931,-1.639680657,0.013054984,,
75.3,3.154933188,0.0251952,-0.100311776,-0.08508341,-3.866448324,0.040527609,-1.764349565,0.012560424,,
75.4,3.306094379,0.060539167,-0.208416084,-0.080717779,0.079930718,-0.00740784,0.039076418,-0.001658951,,
75.5,2.024646711,0.121063435,-0.494426407,-0.078280379,3.965819786,-0.049736847,1.799799388,-0.014064146,,
75.6,0.365860887,0.193213232,-0.799239685,-0.080083211,4.850455505,-0.054425483,1.593687626,-0.01109933,,
75.7,-0.650744418,0.26105074,-0.931873913,-0.08829769,2.064363199,-0.017925528,-0.354018337,0.003996022,,
75.8,-0.65822185,0.315322207,-0.829634848,-0.1033803,-2.28399802,0.032139312,-1.914850315,0.014725059,,
75.9,0.019642546,0.356285586,-0.597881026,-0.12371453,-4.903875072,0.057884142,-1.383119015,0.009362778,,
76,0.799924618,0.390370055,-0.413386217,-0.146680615,-3.812597236,0.039822962,0.660095473,-0.006231033,,
76.1,1.300248661,0.42471191,-0.385608149,-0.170237154,0.163978178,-0.008374359,1.981952508,-0.015015514,,
76.2,1.47125949,0.463615192,-0.49238302,-0.193816426,4.016458176,-0.050232861,1.137916468,-0.007391037,,
76.3,1.411194047,0.508035201,-0.631306376,-0.218051181,4.829362701,-0.054074574,-0.949643516,0.0083101,,
76.4,1.1505744,0.556485038,-0.725982753,-0.24384883,1.987501814,-0.016991974,-1.999425698,0.014929525,,
76.5,0.648845608,0.605560475,-0.785161468,-0.271724622,-2.358460822,0.032951707,-0.864219968,0.005233348,,
76.6,-0.03489134,0.650041001,-0.863781954,-0.301866506,-4.919587327,0.057960106,1.215412047,-0.01018245,,
76.7,-0.64213299,0.683847616,-0.969279104,-0.334532492,-3.757668223,0.039107648,1.966832349,-0.014471499,,
76.8,-0.855540995,0.702420478,-1.009310111,-0.370027219,0.247979277,-0.009338556,0.568883003,-0.002946651,,
76.9,-0.576999473,0.705194787,-0.841038814,-0.407887484,4.065961004,-0.050715438,-1.450746102,0.011797575,,
77,-0.060570694,0.695922146,-0.388263877,-0.445787758,4.806904504,-0.053709613,-1.884988613,0.013648529,,
77.1,0.271095736,0.680079706,0.275846483,-0.479155083,1.910078509,-0.016055191,-0.259300946,0.000583456,,
77.2,0.190888769,0.661213051,0.96200394,-0.502079673,-2.432256822,0.033751658,1.649752806,-0.013119996,,
77.3,-0.125735251,0.639279188,1.497981542,-0.509091578,-4.933908681,0.058018102,1.755943894,-0.012486639,,
77.4,-0.268932037,0.612415399,1.852518989,-0.49660267,-3.701676815,0.038379755,-0.056774127,0.001791405,,
77.5,-0.006694344,0.580375319,2.136103649,-0.46305636,0.331910266,-0.010301379,-1.807448941,0.01411101,,
77.6,0.442909235,0.546127582,2.462364976,-0.407886402,4.114314275,-0.051184651,-1.582929533,0.011009304,,
77.7,0.564050721,0.513659309,2.77935616,-0.330682105,4.783087265,-0.053330245,0.371427549,-0.004124171,,
77.8,0.020099609,0.483688674,2.826947227,-0.231657745,1.832115172,-0.015114529,1.919885723,-0.014751273,,
77.9,-0.968063586,0.451396962,2.293489993,-0.113914905,-2.505365158,0.034541492,1.370277887,-0.009258671,,
78,-1.715863611,0.408994271,1.084308492,0.014373208,-4.946835084,0.05805915,-0.676780254,0.006351363,,
78.1,-1.610403003,0.351749972,-0.499927991,0.139921145,-3.644638842,0.037640548,-1.984247683,0.015020083,,
78.2,-0.649046527,0.282695578,-1.84420599,0.247702088,0.415747415,-0.011261882,-1.123313852,0.00727418,,
78.3,0.494742149,0.211725912,-2.354427787,0.326584631,4.161504316,-0.051640014,0.96518607,-0.008421496,,
78.4,0.967423918,0.149201011,-1.844422866,0.374085449,4.757917717,-0.052936372,1.998923168,-0.014914736,,
78.5,0.398638139,0.098751132,-0.701847551,0.397040973,1.753633846,-0.014170102,0.848221522,-0.005109604,,
78.6,-0.817944331,0.054855814,0.314723248,0.40724885,-2.577765158,0.035320769,-1.229423183,0.01027867,,
78.7,-1.858317669,0.007028767,0.54703973,0.414411671,-4.958362883,0.05808293,-1.963544697,0.014433678,,
78.8,-2.130168403,-0.05281689,-0.124180603,0.420704017,-3.58657043,0.036889887,-0.551889334,0.002814723,,
78.9,-1.707562939,-0.125612645,-1.177250711,0.420542888,0.49946702,-0.012219924,1.462874974,-0.011880758,,
79,-1.192366585,-0.206338709,-1.776591019,0.405858575,4.207517787,-0.05208144,1.878998163,-0.013593731,,
79.1,-1.154113739,-0.289492379,-1.330862058,0.373470961,4.731402976,-0.052528433,0.241737584,-0.000451978,,
79.2,-1.646918761,-0.373814063,0.085360985,0.329572468,1.674656721,-0.013222758,-1.659695702,0.013182911,,
79.3,-2.203837879,-0.462359706,1.737947115,0.288025866,-2.649436354,0.036089646,-1.74740065,0.012410654,,
79.4,-2.272173848,-0.558287879,2.680039883,0.263195618,-4.968488817,0.058089964,0.074467387,-0.001924816,,
79.5,-1.677575107,-0.66031154,2.354764398,0.261723551,-3.527487998,0.036128627,1.814956886,-0.014157613,,
79.6,-0.717402414,-0.761657632,0.957514238,0.278525205,0.583045412,-0.013174562,1.572047421,-0.010919527,,
79.7,0.151457079,-0.85301094,-0.684565747,0.299675419,4.252341678,-0.052508057,-0.38880766,0.004250758,,
79.8,0.700178227,-0.926571316,-1.639346641,0.310441185,4.703550539,-0.05210524,-1.924770714,0.014775189,,
79.9,1.029380827,-0.977976355,-1.456794526,0.303415709,1.595206124,-0.01227088,-1.357329401,0.009152521,,
80,1.333289342,-1.005417778,-0.432625134,0.281704229,-2.720358482,0.036848953,0.693412011,-0.006472664,,
80.1,1.614201673,-1.00802614,0.616817382,0.255389695,-4.977210024,0.058081479,1.986387398,-0.015025026,,
80.2,1.669637904,-0.985795886,0.908567316,0.233866248,-3.467408248,0.035358182,1.108623228,-0.00715842,,
80.3,1.374659813,-0.940997512,0.203917532,0.219210767,0.666458962,-0.014124167,-0.980653005,0.008530498,,
80.4,0.947610133,-0.878682216,-1.055189019,0.20484756,4.295963316,-0.052918734,-1.998264028,0.014896835,,
80.5,0.862777089,-0.804409799,-2.05664682,0.180189355,4.67436828,-0.051666174,-0.83215662,0.00498343,,
80.6,1.408907064,-0.720334545,-2.151655512,0.138002624,1.515304519,-0.011314535,1.243337997,-0.010376185,,
80.7,2.280713603,-0.623442038,-1.253531764,0.079666067,-2.790511491,0.037598788,1.960103206,-0.014396896,,
80.8,2.64430692,-0.508913131,0.145325828,0.015089376,-4.984524038,0.058057355,0.534852427,-0.002684748,,
80.9,1.739692835,-0.377333321,1.318562459,-0.042359431,-3.406348167,0.034578397,-1.474889234,0.011961078,,
81,-0.417019322,-0.240251972,1.759010137,-0.082499203,0.749684086,-0.015069538,-1.872860499,0.013535579,,
81.1,-2.837122629,-0.118495321,1.439456322,-0.102509401,4.338370369,-0.053313862,-0.224155282,0.000318147,,
81.2,-4.119469793,-0.032517958,0.738727576,-0.10659823,4.643864449,-0.051211926,1.669508565,-0.013247132,,
81.3,-3.407568767,0.009556589,0.128141251,-0.102170252,1.434974497,-0.010354353,1.738720502,-0.012335976,,
81.4,-1.027754421,0.017902811,-0.139710432,-0.095464776,-2.859875546,0.038338549,-0.092154813,0.002055899,,
81.5,1.693127849,0.016255295,-0.133492886,-0.089394193,-4.990428792,0.05801725,-1.822322634,0.014200981,,
81.6,3.306938338,0.029125451,-0.104309027,-0.08428231,-3.34432502,0.033789237,-1.561042144,0.010827027,,
81.7,3.167713497,0.069216547,-0.246669184,-0.080124036,0.832697253,-0.016010148,0.40615731,-0.004378854,,
81.8,1.739395777,0.13284857,-0.550206162,-0.078218546,4.379550846,-0.053693559,1.929504905,-0.01479953,,
81.9,0.130031784,0.20529261,-0.837506714,-0.08097924,4.612047672,-0.05074306,1.344274573,-0.009047156,,
82,-0.720813932,0.271232416,-0.930098326,-0.090377254,1.354238768,-0.009391416,-0.709989441,0.006592012,,
82.1,-0.576545729,0.323014168,-0.795006077,-0.106502635,-2.928431037,0.039067338,-1.988371486,0.015027428,,
82.2,0.158364263,0.362286139,-0.559087329,-0.127465449,-4.994922615,0.057960517,-1.093845747,0.007040791,,
82.3,0.908688148,0.395965537,-0.396719889,-0.150638201,-3.28135634,0.032990178,0.996043109,-0.008640029,,
82.4,1.34971586,0.430871712,-0.396494106,-0.174196225,0.915474994,-0.016946676,1.997448329,-0.014878847,,
82.5,1.474951388,0.470714686,-0.516447429,-0.197821403,4.419493104,-0.054058689,0.816026521,-0.004858031,,
82.6,1.382324737,0.515970389,-0.65118555,-0.222261393,4.578926943,-0.05026058,-1.2571554,0.01047162,,
82.7,1.083743914,0.564815085,-0.73702601,-0.24838533,1.273120159,-0.008426402,-1.956508147,0.014357824,,
82.8,0.541954582,0.613526821,-0.795725474,-0.276632087,-2.99615858,0.039784352,-0.517773615,0.002553481,,
82.9,-0.151699412,0.656632136,-0.880901021,-0.30717402,-4.998004238,0.057886736,1.48678794,-0.012041468,,
83,-0.712395974,0.688111887,-0.984407566,-0.340301238,-3.217459932,0.032181227,1.866576101,-0.013477536,,
83.1,-0.840426717,0.703937551,-0.999157324,-0.376264397,0.997993906,-0.017878832,0.206555419,-0.000185432,,
83.2,-0.495536191,0.704331012,-0.784836907,-0.41435683,4.458185852,-0.054409069,-1.679190627,0.013309125,,
83.3,0.018672096,0.693581163,-0.287114823,-0.451869291,4.544511626,-0.049764031,-1.72990413,0.012259161,,
83.4,0.286768451,0.677077682,0.395435615,-0.483905402,1.191641604,-0.007459001,0.109835019,-0.002187963,,
83.5,0.143962484,0.657787001,1.065651296,-0.504497809,-3.063039028,0.040490372,1.829545608,-0.014244352,,
83.6,-0.17279523,0.635152437,1.568585929,-0.508420696,-4.999672789,0.057796875,1.549914564,-0.010734686,,
83.7,-0.253260368,0.607348454,1.90108725,-0.492457827,-3.15265386,0.031363608,-0.423475138,0.004505536,,
83.8,0.068266321,0.574654285,2.186613105,-0.455304963,1.080230657,-0.018805497,-1.934087924,0.014821784,,
83.9,0.500526625,0.540461924,2.521147477,-0.396463382,4.495618149,-0.054743319,-1.331114424,0.0089403,,
84,0.520982603,0.508508762,2.815409995,-0.315523576,4.508811453,-0.049252708,0.726511245,-0.006711464,,
84.1,-0.129958359,0.478625521,2.784621826,-0.213018511,1.109826139,-0.006488933,1.990199789,-0.015029128,,
84.2,-1.131759801,0.445177582,2.13451068,-0.09277441,-3.129053471,0.041185377,1.078982566,-0.006922982,,
84.3,-1.767450096,0.40043442,0.830021771,0.036089803,-4.999927796,0.057691289,-1.011355175,0.00874856,,
84.4,-1.49722935,0.340757862,-0.76147206,0.159670132,-3.086956447,0.030537378,-1.996476136,0.014859534,,
84.5,-0.444644683,0.270576827,-2.000236913,0.263178591,1.162161998,-0.019726641,-0.799832488,0.004732055,,
84.6,0.640314155,0.200411189,-2.33649995,0.336684412,4.531779413,-0.055062012,1.270874307,-0.010566583,,
84.7,0.94313937,0.139917359,-1.678372827,0.379366781,4.471836516,-0.04872769,1.952759801,-0.014317763,,
84.8,0.21895277,0.091173848,-0.500057529,0.399319201,1.027696897,-0.005517216,0.500654237,-0.002422054,,
84.9,-1.027791373,0.047377293,0.420284008,0.408495487,-3.194183245,0.041868508,-1.498570161,0.012120826,,
85,-1.964903018,-0.002070162,0.490405267,0.415601955,-4.998769188,0.057569005,-1.860145462,0.013418384,,
85.1,-2.095433693,-0.064238916,-0.296201011,0.421356732,-3.020386267,0.029702352,-0.188939373,5.26E-05,,
85.2,-1.608045524,-0.138811725,-1.331985333,0.419273807,1.243764764,-0.020642379,1.688741129,-0.013370161,,
85.3,-1.143186835,-0.220254637,-1.782265816,0.401606984,4.566659418,-0.055365354,1.720952225,-0.012181466,,
85.4,-1.207626948,-0.303546694,-1.147352674,0.366584134,4.433597268,-0.048188861,-0.12750662,0.002319745,,
